,event_id,source_type,station_network_code,station_channel_code,station_code,station_location_code,station_latitude_deg,station_longitude_deg,station_elevation_m,trace_name,trace_sampling_rate_hz,trace_start_time,trace_S_arrival_sample,trace_P_arrival_sample,trace_S_onset,trace_P_onset,trace_snr_db,trace_s_arrival,trace_p_arrival
183, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-20T20:49:57.200000Z, , , , , ,,
184, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-20T19:30:57.200000Z, , , , , ,,
185, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-20T18:52:57.200000Z, , , , , ,,
186, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-20T18:44:57.200000Z, , , , , ,,
187, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-20T17:32:57.200000Z, , , , , ,2023-12-20T17:33:28.020000Z,
188, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-20T16:08:57.200000Z, , , , , ,,
189, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-20T14:02:57.200000Z, , , , , ,,
190, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-20T13:16:57.200000Z, , , , , ,,
191, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-20T12:15:57.200000Z, , , , , ,,
192, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-20T10:58:57.200000Z, , , , , ,,
193, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-20T10:31:57.200000Z, , , , , ,,
194, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-20T10:20:57.200000Z, , , , , ,,
195, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-20T09:21:57.200000Z, , , , , ,,
196, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-20T06:56:57.200000Z, , , , , ,,
197, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-20T06:20:57.200000Z, , , , , ,,
198, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-20T04:59:57.200000Z, , , , , ,,
199, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-20T03:52:57.200000Z, , , , , ,,
200, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-20T03:07:57.200000Z, , , , , ,,
201, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-20T02:09:57.200000Z, , , , , ,,
202, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-20T01:51:57.200000Z, , , , , ,,
203, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-20T00:49:57.200000Z, , , , , ,,
204, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-19T23:02:57.200000Z, , , , , ,,
205, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-19T21:33:57.200000Z, , , , , ,,
206, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-19T20:12:57.200000Z, , , , , ,,
207, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-19T20:10:57.200000Z, , , , , ,,
208, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-19T19:48:57.200000Z, , , , , ,,
209, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-19T12:38:57.200000Z, , , , , ,,
210, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-19T12:08:57.200000Z, , , , , ,,
211, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-19T11:32:57.200000Z, , , , , ,,
212, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-19T10:51:57.200000Z, , , , , ,,
213, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-19T10:00:57.200000Z, , , , , ,2023-12-19T10:01:22.270000Z,
214, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-19T09:29:57.200000Z, , , , , ,,
215, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-19T09:05:57.200000Z, , , , , ,2023-12-19T09:06:44.729999Z,
216, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-19T07:57:57.200000Z, , , , , ,,
217, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-19T06:54:57.200000Z, , , , , ,,
218, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-19T02:11:57.200000Z, , , , , ,,
219, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-19T01:40:57.200000Z, , , , , ,,
220, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-19T01:12:57.200000Z, , , , , ,,
221, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-19T00:39:57.200000Z, , , , , ,2023-12-19T00:40:21.009999Z,
222, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-18T21:54:57.200000Z, , , , , ,,
223, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-18T21:50:57.200000Z, , , , , ,,
224, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-18T21:46:57.200000Z, , , , , ,,
225, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-18T20:29:57.200000Z, , , , , ,,
226, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-18T19:50:57.200000Z, , , , , ,,
227, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-18T19:32:57.200000Z, , , , , ,,
228, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-18T19:01:57.200000Z, , , , , ,,
229, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-18T18:44:57.200000Z, , , , , ,,
230, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-18T17:24:57.200000Z, , , , , ,,
231, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-18T13:28:57.200000Z, , , , , ,,
232, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-18T11:26:57.200000Z, , , , , ,,
233, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-18T10:32:57.200000Z, , , , , ,,
234, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-18T09:24:57.200000Z, , , , , ,,
235, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-18T06:36:57.200000Z, , , , , ,,
236, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-18T02:18:57.200000Z, , , , , ,,
237, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-18T01:13:57.200000Z, , , , , ,,
238, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-17T19:06:57.200000Z, , , , , ,,
239, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-17T16:41:57.200000Z, , , , , ,,
240, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-17T16:26:57.200000Z, , , , , ,,
241, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-17T14:28:57.200000Z, , , , , ,,
242, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-17T11:39:57.200000Z, , , , , ,,
243, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-17T10:26:57.200000Z, , , , , ,,
244, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-17T09:43:57.200000Z, , , , , ,,
245, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-17T09:04:57.200000Z, , , , , ,,
246, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-17T08:07:57.200000Z, , , , , ,,
247, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-17T07:37:57.200000Z, , , , , ,2023-12-17T07:38:20.509999Z,
248, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-17T06:01:57.200000Z, , , , , ,,
249, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-17T03:53:57.200000Z, , , , , ,,
250, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-16T20:51:57.200000Z, , , , , ,,
251, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-16T19:24:57.200000Z, , , , , ,2023-12-16T19:25:31.780002Z,2023-12-16T19:25:09.160000Z
252, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-16T19:12:57.200000Z, , , , , ,,
253, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-16T18:36:57.200000Z, , , , , ,,
254, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-16T18:27:57.200000Z, , , , , ,,2023-12-16T18:28:45.260001Z
255, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-16T15:10:57.200000Z, , , , , ,,
256, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-16T12:58:57.200000Z, , , , , ,,
257, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-16T12:42:57.200000Z, , , , , ,,
258, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-16T10:03:57.200000Z, , , , , ,,
259, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-16T08:08:57.200000Z, , , , , ,,
260, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-16T07:14:57.200000Z, , , , , ,,
261, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-16T07:04:57.200000Z, , , , , ,,
262, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-16T06:21:57.200000Z, , , , , ,,
263, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-16T06:13:57.200000Z, , , , , ,,
264, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-16T04:28:57.200000Z, , , , , ,,
265, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-16T04:12:57.200000Z, , , , , ,,
266, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-16T02:25:57.200000Z, , , , , ,,
267, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-16T02:09:57.200000Z, , , , , ,,
268, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-16T02:06:57.200000Z, , , , , ,,
269, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-16T01:05:57.200000Z, , , , , ,,
270, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-16T00:44:57.200000Z, , , , , ,,
271, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-15T19:35:57.200000Z, , , , , ,,
272, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-15T19:21:57.200000Z, , , , , ,,
273, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-15T17:49:57.200000Z, , , , , ,,
274, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-15T16:54:57.200000Z, , , , , ,,
275, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-15T16:23:57.200000Z, , , , , ,,
276, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-15T15:52:57.200000Z, , , , , ,,
277, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-15T13:39:57.200000Z, , , , , ,,
278, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-15T10:40:57.200000Z, , , , , ,,
279, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-15T10:14:57.200000Z, , , , , ,,
280, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-15T09:53:57.200000Z, , , , , ,2023-12-15T09:54:34.569999Z,2023-12-15T09:54:11.860000Z
281, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-15T05:38:57.200000Z, , , , , ,,
282, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-15T03:51:57.200000Z, , , , , ,,
283, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-15T03:07:57.200000Z, , , , , ,,
284, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-15T01:57:57.200000Z, , , , , ,,
285, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-15T01:35:57.200000Z, , , , , ,,
286, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-15T00:27:57.200000Z, , , , , ,,
287, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-14T22:05:57.200000Z, , , , , ,,
288, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-14T16:20:57.200000Z, , , , , ,,
289, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-14T14:57:57.200000Z, , , , , ,,
290, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-14T14:04:57.200000Z, , , , , ,,
291, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-14T13:41:57.200000Z, , , , , ,2023-12-14T13:42:32.900001Z,2023-12-14T13:42:24.280000Z
292, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-14T13:08:57.200000Z, , , , , ,,
293, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-14T11:17:57.200000Z, , , , , ,,
294, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-14T09:35:57.200000Z, , , , , ,,
295, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-14T07:57:57.200000Z, , , , , ,,
296, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-14T06:49:57.200000Z, , , , , ,,
297, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-14T04:20:57.200000Z, , , , , ,,
298, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-14T04:00:57.200000Z, , , , , ,,
299, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-14T03:27:57.200000Z, , , , , ,,
300, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-14T01:35:57.200000Z, , , , , ,,
301, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-14T00:48:57.200000Z, , , , , ,,
302, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-13T23:34:57.200000Z, , , , , ,,
303, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-13T23:11:57.200000Z, , , , , ,,
304, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-13T20:00:57.200000Z, , , , , ,,
305, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-13T19:00:57.200000Z, , , , , ,,
306, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-13T18:55:57.200000Z, , , , , ,,
307, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-13T18:25:57.200000Z, , , , , ,,
308, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-13T17:37:57.200000Z, , , , , ,2023-12-13T17:38:20.360000Z,2023-12-13T17:38:12.600000Z
309, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-13T17:29:57.200000Z, , , , , ,,
310, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-13T15:53:57.200000Z, , , , , ,,
311, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-13T14:44:57.200000Z, , , , , ,,
312, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-13T13:15:57.200000Z, , , , , ,,
313, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-13T12:59:57.200000Z, , , , , ,,
314, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-13T12:07:57.200000Z, , , , , ,,
315, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-13T07:36:57.200000Z, , , , , ,,
316, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-13T07:23:57.200000Z, , , , , ,,
317, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-13T06:05:57.200000Z, , , , , ,,
318, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-13T02:12:57.200000Z, , , , , ,,
319, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-13T01:48:57.200000Z, , , , , ,,
320, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-13T00:44:57.200000Z, , , , , ,,
321, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-12T22:12:57.200000Z, , , , , ,,
322, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-12T21:35:57.200000Z, , , , , ,,
323, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-12T21:15:57.200000Z, , , , , ,,
324, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-12T20:40:57.200000Z, , , , , ,,
325, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-12T19:12:57.200000Z, , , , , ,,
326, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-12T18:21:57.200000Z, , , , , ,,
327, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-12T15:44:57.200000Z, , , , , ,,
328, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-12T13:41:57.200000Z, , , , , ,,
329, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-12T12:46:57.200000Z, , , , , ,,
330, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-12T11:03:57.200000Z, , , , , ,,
331, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-12T10:03:57.200000Z, , , , , ,,
332, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-12T09:48:57.200000Z, , , , , ,,
333, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-12T09:08:57.200000Z, , , , , ,,
334, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-12T08:52:57.200000Z, , , , , ,,
335, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-12T08:03:57.200000Z, , , , , ,,
336, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-12T07:07:57.200000Z, , , , , ,,
337, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-12T06:16:57.200000Z, , , , , ,,
338, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-12T06:07:57.200000Z, , , , , ,,
339, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-12T05:41:57.200000Z, , , , , ,,
340, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-12T04:52:57.200000Z, , , , , ,,
341, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-12T03:42:57.200000Z, , , , , ,,
342, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-12T02:31:57.200000Z, , , , , ,,
343, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-12T01:06:57.200000Z, , , , , ,,
344, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-12T00:58:57.200000Z, , , , , ,,
345, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-11T23:42:57.200000Z, , , , , ,,
346, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-11T22:33:57.200000Z, , , , , ,,
347, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-11T22:15:57.200000Z, , , , , ,,
348, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-11T19:42:57.200000Z, , , , , ,,
349, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-11T16:37:57.200000Z, , , , , ,,
350, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-11T15:19:57.200000Z, , , , , ,,
351, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-11T13:46:57.200000Z, , , , , ,,
352, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-11T12:46:57.200000Z, , , , , ,,
353, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-11T10:28:57.200000Z, , , , , ,,
354, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-11T09:24:57.200000Z, , , , , ,,
355, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-11T07:56:57.200000Z, , , , , ,,
356, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-11T07:47:57.200000Z, , , , , ,,
357, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-11T03:04:57.200000Z, , , , , ,,
358, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-10T23:35:57.200000Z, , , , , ,,
359, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-10T17:20:57.200000Z, , , , , ,,
360, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-10T17:03:57.200000Z, , , , , ,,
361, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-10T16:45:57.200000Z, , , , , ,,
362, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-10T16:05:57.200000Z, , , , , ,,
363, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-10T15:47:57.200000Z, , , , , ,,
364, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-10T15:24:57.200000Z, , , , , ,,
365, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-10T15:14:57.200000Z, , , , , ,,
366, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-10T14:35:57.200000Z, , , , , ,,
367, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-10T13:24:57.200000Z, , , , , ,,
368, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-10T13:23:57.200000Z, , , , , ,,
