,event_id,source_type,station_network_code,station_channel_code,station_code,station_location_code,station_latitude_deg,station_longitude_deg,station_elevation_m,trace_name,trace_sampling_rate_hz,trace_start_time,trace_S_arrival_sample,trace_P_arrival_sample,trace_S_onset,trace_P_onset,trace_snr_db,trace_s_arrival,trace_p_arrival
369, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-10T10:18:57.200000Z, , , , , ,,
370, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-10T07:52:57.200000Z, , , , , ,2023-12-10T07:53:47.819999Z,
371, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-10T07:09:57.200000Z, , , , , ,2023-12-10T07:10:11.410000Z,
372, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-10T06:48:57.200000Z, , , , , ,,
373, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-10T06:16:57.200000Z, , , , , ,,
374, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-10T04:24:57.200000Z, , , , , ,,
375, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-10T01:47:57.200000Z, , , , , ,,
376, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-09T22:19:57.200000Z, , , , , ,,
377, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-09T21:57:57.200000Z, , , , , ,,
378, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-09T17:01:57.200000Z, , , , , ,,
379, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-09T16:28:57.200000Z, , , , , ,,
380, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-09T15:56:57.200000Z, , , , , ,,
381, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-09T15:55:57.200000Z, , , , , ,,
382, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-09T14:54:57.200000Z, , , , , ,,
383, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-09T13:30:57.200000Z, , , , , ,,
384, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-09T10:41:57.200000Z, , , , , ,,
385, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-09T08:03:57.200000Z, , , , , ,,
386, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-09T08:01:57.200000Z, , , , , ,,
387, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-09T06:46:57.200000Z, , , , , ,,
388, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-09T06:26:57.200000Z, , , , , ,,
389, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-09T06:16:57.200000Z, , , , , ,,
390, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-09T05:56:57.200000Z, , , , , ,,
391, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-09T05:37:57.200000Z, , , , , ,,
392, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-09T04:52:57.200000Z, , , , , ,,
393, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-09T04:51:57.200000Z, , , , , ,,
394, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-09T03:52:57.200000Z, , , , , ,,
395, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-09T03:45:57.200000Z, , , , , ,,
396, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-09T03:11:57.200000Z, , , , , ,,
397, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-09T00:36:57.200000Z, , , , , ,,
398, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-08T23:45:57.200000Z, , , , , ,,
399, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-08T22:56:57.200000Z, , , , , ,,
400, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-08T22:42:57.200000Z, , , , , ,,
401, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-08T22:08:57.200000Z, , , , , ,,
402, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-08T20:49:57.200000Z, , , , , ,,
403, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-08T19:54:57.200000Z, , , , , ,,
404, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-08T18:29:57.200000Z, , , , , ,,
405, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-08T17:30:57.200000Z, , , , , ,,
406, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-08T17:30:57.200000Z, , , , , ,,
407, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-08T13:25:57.200000Z, , , , , ,,
408, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-08T09:32:57.200000Z, , , , , ,,
409, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-08T07:06:57.200000Z, , , , , ,,
410, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-08T06:29:57.200000Z, , , , , ,2023-12-08T06:30:16.030000Z,
411, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-08T05:37:57.200000Z, , , , , ,,
412, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-08T05:32:57.200000Z, , , , , ,,
413, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-08T04:17:57.200000Z, , , , , ,,
414, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-08T04:05:57.200000Z, , , , , ,,
415, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-08T01:18:57.200000Z, , , , , ,,
416, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-07T23:51:57.200000Z, , , , , ,,
417, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-07T23:10:57.200000Z, , , , , ,,
418, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-07T22:47:57.200000Z, , , , , ,,
419, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-07T22:05:57.200000Z, , , , , ,,
420, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-07T21:07:57.200000Z, , , , , ,,
421, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-07T19:38:57.200000Z, , , , , ,,
422, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-07T19:06:57.200000Z, , , , , ,,
423, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-07T17:54:57.200000Z, , , , , ,,
424, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-07T15:53:57.200000Z, , , , , ,,
425, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-07T15:51:57.200000Z, , , , , ,,
426, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-07T15:44:57.200000Z, , , , , ,,
427, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-07T15:08:57.200000Z, , , , , ,,
428, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-07T15:02:57.200000Z, , , , , ,,
429, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-07T13:26:57.200000Z, , , , , ,,
430, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-07T13:10:57.200000Z, , , , , ,2023-12-07T13:11:12.870000Z,2023-12-07T13:11:03.510000Z
431, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-07T12:11:57.200000Z, , , , , ,,
432, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-07T11:57:57.200000Z, , , , , ,,
433, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-07T11:12:57.200000Z, , , , , ,,
434, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-07T10:35:57.200000Z, , , , , ,,
435, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-07T10:33:57.200000Z, , , , , ,,
436, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-07T10:26:57.200000Z, , , , , ,,
437, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-07T09:36:57.200000Z, , , , , ,,
438, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-07T07:56:57.200000Z, , , , , ,,
439, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-07T05:27:57.200000Z, , , , , ,,
440, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-07T02:56:57.200000Z, , , , , ,,2023-12-07T02:57:51.420001Z
441, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-07T01:10:57.200000Z, , , , , ,,
442, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-07T00:23:57.200000Z, , , , , ,,
443, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-06T22:59:57.200000Z, , , , , ,,
444, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-06T21:30:57.200000Z, , , , , ,,
445, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-06T20:36:57.200000Z, , , , , ,,
446, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-06T20:17:57.200000Z, , , , , ,,
447, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-06T15:54:57.200000Z, , , , , ,,
448, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-06T15:54:57.200000Z, , , , , ,,
449, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-06T14:23:57.200000Z, , , , , ,,
450, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-06T14:14:57.200000Z, , , , , ,,
451, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-06T12:07:57.200000Z, , , , , ,2023-12-06T12:08:40.369998Z,
452, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-06T10:42:57.200000Z, , , , , ,,
453, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-06T10:38:57.200000Z, , , , , ,,
454, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-06T08:40:57.200000Z, , , , , ,,
455, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-06T06:09:57.200000Z, , , , , ,,
456, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-06T03:19:57.200000Z, , , , , ,,
457, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-06T03:07:57.200000Z, , , , , ,,
458, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-06T03:07:57.200000Z, , , , , ,,
459, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-06T01:35:57.200000Z, , , , , ,,
460, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-05T23:36:57.200000Z, , , , , ,,
461, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-05T23:03:57.200000Z, , , , , ,,
462, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-05T22:59:57.200000Z, , , , , ,,
463, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-05T22:54:57.200000Z, , , , , ,,
464, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-05T22:21:57.200000Z, , , , , ,,
465, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-05T21:39:57.200000Z, , , , , ,,
466, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-05T20:49:57.200000Z, , , , , ,,
467, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-05T20:43:57.200000Z, , , , , ,,
468, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-05T20:18:57.200000Z, , , , , ,,
469, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-05T20:14:57.200000Z, , , , , ,,
470, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-05T20:08:57.200000Z, , , , , ,,
471, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-05T19:41:57.200000Z, , , , , ,,
472, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-05T18:54:57.200000Z, , , , , ,,
473, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-05T16:34:57.200000Z, , , , , ,,
474, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-05T15:01:57.200000Z, , , , , ,,
475, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-05T12:09:57.200000Z, , , , , ,,
476, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-05T12:08:57.200000Z, , , , , ,,
477, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-05T10:13:57.200000Z, , , , , ,,
478, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-05T09:55:57.200000Z, , , , , ,,
479, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-05T08:56:57.200000Z, , , , , ,,
480, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-05T07:25:57.200000Z, , , , , ,2023-12-05T07:26:26.249999Z,
481, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-05T05:28:57.200000Z, , , , , ,,
482, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-05T05:23:57.200000Z, , , , , ,2023-12-05T05:24:23.009999Z,
483, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-05T03:52:57.200000Z, , , , , ,,
484, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-05T03:25:57.200000Z, , , , , ,,
485, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-04T23:57:57.200000Z, , , , , ,,
486, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-04T23:43:57.200000Z, , , , , ,,
487, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-04T21:55:57.200000Z, , , , , ,,
488, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-04T17:04:57.200000Z, , , , , ,,
489, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-04T15:44:57.200000Z, , , , , ,,
490, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-04T13:53:57.200000Z, , , , , ,,
491, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-04T11:46:57.200000Z, , , , , ,,
492, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-04T11:09:57.200000Z, , , , , ,,
493, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-04T10:15:57.200000Z, , , , , ,,
494, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-04T09:45:57.200000Z, , , , , ,,
495, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-04T05:58:57.200000Z, , , , , ,,
496, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-04T05:37:57.200000Z, , , , , ,,
497, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-04T01:50:57.200000Z, , , , , ,,
498, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-04T01:24:57.200000Z, , , , , ,,
499, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-04T01:04:57.200000Z, , , , , ,,
500, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-03T23:51:57.200000Z, , , , , ,,
501, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-03T23:41:57.200000Z, , , , , ,,
502, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-03T23:10:57.200000Z, , , , , ,,
503, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-03T22:36:57.200000Z, , , , , ,,
504, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-03T20:14:57.200000Z, , , , , ,,
505, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-03T19:28:57.200000Z, , , , , ,,
506, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-03T19:26:57.200000Z, , , , , ,,
507, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-03T18:14:57.200000Z, , , , , ,,
508, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-03T17:39:57.200000Z, , , , , ,,
509, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-03T17:30:57.200000Z, , , , , ,,
510, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-03T15:29:57.200000Z, , , , , ,,
511, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-03T11:11:57.200000Z, , , , , ,,
512, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-03T10:56:57.200000Z, , , , , ,,
513, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-03T07:48:57.200000Z, , , , , ,2023-12-03T07:49:32.459998Z,
514, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-03T07:29:57.200000Z, , , , , ,2023-12-03T07:30:30.819999Z,2023-12-03T07:30:24.339999Z
515, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-03T06:36:57.200000Z, , , , , ,,
516, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-02T23:16:57.200000Z, , , , , ,2023-12-02T23:17:10.130000Z,
517, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-02T23:16:57.200000Z, , , , , ,2023-12-02T23:17:10.130000Z,
518, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-02T20:52:57.200000Z, , , , , ,,
519, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-02T20:25:57.200000Z, , , , , ,2023-12-02T20:26:16.480001Z,
520, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-02T16:12:57.200000Z, , , , , ,,
521, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-02T14:56:57.200000Z, , , , , ,,
522, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-02T10:54:57.200000Z, , , , , ,,
523, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-02T10:27:57.200000Z, , , , , ,2023-12-02T10:28:43.060001Z,2023-12-02T10:28:24.220000Z
524, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-02T09:49:57.200000Z, , , , , ,,
525, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-02T09:45:57.200000Z, , , , , ,,
526, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-02T09:43:57.200000Z, , , , , ,,
527, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-02T08:19:57.200000Z, , , , , ,,
528, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-02T07:47:57.200000Z, , , , , ,,
529, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-02T06:07:57.200000Z, , , , , ,,
530, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-02T02:43:57.200000Z, , , , , ,,
531, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-02T02:36:57.200000Z, , , , , ,,
532, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-02T01:57:57.200000Z, , , , , ,2023-12-02T01:58:11.880000Z,
533, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-02T01:38:57.200000Z, , , , , ,,
534, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-02T01:03:57.200000Z, , , , , ,,
535, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-02T01:00:57.200000Z, , , , , ,,
536, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-01T23:02:57.200000Z, , , , , ,,
537, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-01T22:53:57.200000Z, , , , , ,,
538, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-01T21:27:57.200000Z, , , , , ,,
539, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-01T20:14:57.200000Z, , , , , ,,
540, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-01T19:11:57.200000Z, , , , , ,,
541, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-01T18:32:57.200000Z, , , , , ,,
542, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-01T17:33:57.200000Z, , , , , ,,
543, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-01T17:04:57.200000Z, , , , , ,,
544, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-01T16:32:57.200000Z, , , , , ,,
545, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-01T13:36:57.200000Z, , , , , ,,
546, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-01T13:20:57.200000Z, , , , , ,,
547, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-01T10:32:57.200000Z, , , , , ,,
548, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-01T08:12:57.200000Z, , , , , ,,
549, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-01T07:32:57.200000Z, , , , , ,,
550, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-01T06:53:57.200000Z, , , , , ,,
551, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-01T05:50:57.200000Z, , , , , ,,2023-12-01T05:51:21.430000Z
552, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-01T04:39:57.200000Z, , , , , ,,
553, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-01T03:45:57.200000Z, , , , , ,,
554, , ,CIDAS, ,das40, ,59.3598489765,-152.114442925,-61.9195460224, ,25,2023-12-01T01:26:57.200000Z, , , , , ,,
